survey_id,employee_id,survey_date,work_life_balance_score,manager_satisfaction_score,environment_satisfaction
629,141,2023-05-07,,2.0,3.0
630,141,2024-06-04,,,1.0
631,141,2025-06-23,,,2.0
632,142,2021-06-13,3.0,3.0,2.0
633,142,2022-04-26,2.0,,4.0
634,142,2023-07-09,3.0,,2.0
635,142,2024-04-30,4.0,5.0,4.0
636,142,2025-05-25,3.0,4.0,2.0
637,143,2023-07-06,3.0,3.0,4.0
638,143,2024-06-21,4.0,4.0,2.0
639,143,2025-06-11,4.0,,3.0
640,144,2022-04-25,3.0,3.0,4.0
641,144,2023-06-10,4.0,3.0,3.0
642,144,2024-05-15,4.0,3.0,4.0
643,145,2022-05-25,1.0,1.0,1.0
644,145,2023-06-01,2.0,1.0,2.0
645,145,2024-06-21,1.0,1.0,1.0
646,145,2025-05-11,3.0,1.0,4.0
647,146,2020-05-08,,1.0,2.0
648,146,2021-04-22,2.0,1.0,3.0
649,146,2022-05-21,2.0,1.0,2.0
650,146,2023-06-18,1.0,1.0,1.0
651,146,2024-06-17,1.0,,1.0
652,146,2025-04-26,1.0,1.0,1.0
653,147,2023-07-02,3.0,,3.0
654,147,2024-05-04,4.0,2.0,4.0
655,147,2025-05-31,3.0,2.0,2.0
656,148,2023-06-01,4.0,,1.0
657,148,2024-06-09,3.0,4.0,3.0
658,148,2025-05-14,2.0,,1.0
659,149,2021-07-04,5.0,2.0,4.0
660,149,2022-06-21,4.0,,4.0
661,149,2023-05-15,2.0,3.0,2.0
662,149,2024-05-28,2.0,2.0,2.0
663,149,2025-05-28,1.0,,4.0
664,150,2023-07-03,3.0,4.0,2.0
665,150,2024-06-02,1.0,,4.0
666,151,2019-05-05,1.0,3.0,2.0
667,151,2020-05-15,3.0,4.0,2.0
668,151,2021-05-05,1.0,4.0,2.0
669,151,2022-06-25,3.0,,4.0
670,152,2024-05-04,4.0,1.0,2.0
671,152,2025-06-19,2.0,2.0,4.0
672,153,2021-07-10,4.0,4.0,2.0
673,153,2022-05-10,2.0,,2.0
674,153,2023-07-02,,3.0,2.0
675,153,2024-06-15,2.0,5.0,3.0
676,153,2025-06-04,3.0,,
677,154,2024-05-25,2.0,2.0,3.0
678,154,2025-06-22,1.0,2.0,2.0
679,155,2021-07-03,3.0,4.0,2.0
680,155,2022-05-21,3.0,3.0,3.0
681,155,2023-06-17,4.0,3.0,3.0
682,156,2024-05-11,2.0,2.0,
683,156,2025-07-07,4.0,,4.0
684,157,2021-04-25,2.0,4.0,2.0
685,157,2022-06-23,4.0,3.0,2.0
686,157,2023-06-03,3.0,4.0,3.0
687,157,2024-05-28,2.0,3.0,2.0
688,157,2025-05-09,1.0,3.0,2.0
689,158,2022-07-03,3.0,,5.0
690,158,2023-06-25,,1.0,2.0
691,158,2024-06-16,2.0,1.0,2.0
692,158,2025-04-23,2.0,,1.0
693,159,2022-06-14,4.0,3.0,2.0
694,159,2023-06-27,1.0,4.0,3.0
695,159,2024-05-16,4.0,4.0,3.0
696,159,2025-06-07,4.0,4.0,3.0
697,160,2020-05-31,,2.0,4.0
698,160,2021-06-25,,3.0,3.0
699,160,2022-05-27,3.0,1.0,4.0
700,160,2023-07-06,3.0,2.0,4.0
701,160,2024-04-23,4.0,,2.0
702,160,2025-04-29,,1.0,3.0
703,161,2019-05-14,3.0,5.0,4.0
704,161,2020-04-26,3.0,4.0,4.0
705,161,2021-05-03,3.0,3.0,3.0
706,161,2022-07-09,2.0,4.0,
707,161,2023-05-20,3.0,,2.0
708,161,2024-06-19,4.0,2.0,2.0
709,161,2025-06-28,2.0,3.0,4.0
710,162,2023-06-11,2.0,2.0,3.0
711,162,2024-05-17,3.0,3.0,2.0
712,162,2025-06-18,3.0,4.0,3.0
713,163,2021-06-07,,,2.0
714,163,2022-05-23,4.0,5.0,3.0
715,163,2023-05-20,2.0,5.0,3.0
716,163,2024-06-29,4.0,3.0,3.0
717,163,2025-05-02,2.0,5.0,3.0
718,164,2021-04-30,3.0,3.0,3.0
719,164,2022-05-13,3.0,,3.0
720,164,2023-04-24,2.0,5.0,2.0
721,164,2024-06-16,1.0,,2.0
722,164,2025-05-04,1.0,2.0,3.0
723,165,2019-06-01,5.0,4.0,1.0
724,165,2020-05-13,3.0,4.0,
725,165,2021-06-06,3.0,2.0,4.0
726,165,2022-07-08,3.0,4.0,3.0
727,165,2023-06-12,2.0,2.0,2.0
728,166,2021-05-26,3.0,5.0,2.0
729,166,2022-06-12,3.0,4.0,3.0
730,166,2023-06-10,2.0,5.0,2.0
731,166,2024-04-27,2.0,4.0,3.0
732,166,2025-05-16,2.0,,1.0
733,167,2022-05-08,3.0,3.0,4.0
734,167,2023-05-07,2.0,1.0,3.0
735,167,2024-04-26,3.0,3.0,2.0
736,167,2025-06-21,1.0,2.0,1.0
737,168,2021-04-29,3.0,3.0,4.0
738,168,2022-05-21,3.0,2.0,3.0
739,168,2023-04-22,3.0,3.0,4.0
740,168,2024-05-04,3.0,4.0,4.0
741,168,2025-05-15,4.0,3.0,3.0
742,169,2021-07-01,2.0,1.0,2.0
743,169,2022-05-11,2.0,1.0,3.0
744,169,2023-05-29,2.0,1.0,1.0
745,170,2020-06-08,4.0,4.0,3.0
746,171,2019-06-27,5.0,3.0,3.0
747,171,2020-05-17,4.0,4.0,4.0
748,171,2021-05-01,4.0,4.0,3.0
749,171,2022-05-13,2.0,4.0,2.0
750,171,2023-06-14,4.0,4.0,3.0
751,171,2024-06-16,3.0,4.0,5.0
752,171,2025-05-23,2.0,,5.0
753,172,2022-05-28,2.0,2.0,
754,172,2023-04-29,5.0,2.0,4.0
755,172,2024-06-25,,,2.0
756,172,2025-05-24,4.0,,4.0
757,173,2020-06-18,2.0,1.0,3.0
758,173,2021-05-22,1.0,2.0,3.0
759,173,2022-06-21,4.0,2.0,2.0
760,173,2023-06-09,4.0,1.0,4.0
761,173,2024-05-21,2.0,2.0,3.0
762,173,2025-06-27,3.0,,1.0
763,174,2020-06-27,4.0,1.0,4.0
764,174,2021-05-17,4.0,4.0,2.0
765,174,2022-06-30,5.0,3.0,3.0
766,174,2023-06-03,4.0,,4.0
767,174,2024-05-14,4.0,4.0,3.0
768,174,2025-07-09,5.0,4.0,4.0
769,175,2023-06-27,3.0,2.0,3.0
770,175,2024-06-16,3.0,4.0,3.0
771,175,2025-06-04,2.0,2.0,2.0
772,176,2022-07-04,2.0,2.0,1.0
773,176,2023-05-18,4.0,1.0,4.0
774,176,2024-06-02,,,
775,176,2025-05-22,4.0,1.0,2.0
776,177,2023-07-07,4.0,3.0,3.0
777,177,2024-06-17,3.0,1.0,1.0
778,177,2025-06-21,1.0,3.0,2.0
779,178,2020-06-14,4.0,3.0,3.0
780,178,2021-06-16,2.0,1.0,2.0
781,178,2022-05-19,3.0,2.0,
782,178,2023-06-04,2.0,3.0,2.0
783,178,2024-07-09,1.0,1.0,1.0
784,178,2025-04-25,1.0,1.0,
785,179,2024-07-09,4.0,3.0,3.0
786,179,2025-06-08,2.0,,3.0
787,180,2022-05-15,1.0,3.0,3.0
788,180,2023-05-15,1.0,,2.0
789,180,2024-05-03,3.0,3.0,4.0
790,180,2025-05-08,2.0,3.0,1.0
791,181,2020-06-11,3.0,2.0,2.0
792,181,2021-06-21,1.0,4.0,4.0
793,181,2022-06-16,3.0,2.0,3.0
794,181,2023-04-30,1.0,3.0,3.0
795,181,2024-04-28,1.0,3.0,3.0
796,181,2025-07-05,1.0,2.0,3.0
797,182,2021-06-23,3.0,3.0,3.0
798,182,2022-06-11,3.0,5.0,2.0
799,182,2023-06-05,4.0,3.0,4.0
800,182,2024-05-08,2.0,4.0,3.0
801,182,2025-06-24,,3.0,3.0
802,183,2024-05-05,2.0,3.0,5.0
803,183,2025-07-02,4.0,5.0,5.0
804,184,2023-06-18,2.0,1.0,1.0
805,184,2024-07-11,1.0,2.0,2.0
806,184,2025-06-02,1.0,2.0,1.0
807,185,2023-06-06,4.0,,3.0
808,185,2024-06-06,2.0,5.0,4.0
809,185,2025-06-15,3.0,3.0,3.0
810,186,2023-06-18,2.0,2.0,2.0
811,186,2024-05-13,2.0,2.0,3.0
812,186,2025-06-17,2.0,2.0,
813,187,2024-06-24,4.0,,4.0
814,187,2025-05-07,4.0,5.0,2.0
815,188,2019-05-13,3.0,4.0,4.0
816,188,2020-05-05,3.0,3.0,1.0
817,188,2021-05-29,3.0,,3.0
818,188,2022-05-01,4.0,4.0,3.0
819,188,2023-06-17,2.0,,3.0
820,188,2024-06-30,4.0,2.0,3.0
821,188,2025-05-05,4.0,3.0,3.0
822,189,2020-05-15,3.0,1.0,3.0
823,189,2021-04-23,4.0,2.0,2.0
824,189,2022-06-05,2.0,2.0,3.0
825,189,2023-06-24,2.0,1.0,3.0
826,189,2024-05-14,1.0,1.0,1.0
827,189,2025-05-12,1.0,,1.0
828,190,2024-06-11,1.0,1.0,2.0
829,190,2025-05-05,,1.0,2.0
830,191,2020-06-20,4.0,3.0,
831,191,2021-05-13,3.0,4.0,3.0
832,191,2022-05-26,3.0,4.0,4.0
833,191,2023-06-14,2.0,2.0,5.0
834,192,2021-06-26,5.0,4.0,2.0
835,192,2022-05-05,5.0,4.0,5.0
836,192,2023-06-03,4.0,,4.0
837,192,2024-05-01,,5.0,3.0
838,193,2020-07-06,2.0,3.0,4.0
839,193,2021-06-12,2.0,3.0,3.0
840,193,2022-06-27,,4.0,3.0
841,193,2023-07-03,5.0,3.0,3.0
842,193,2024-06-11,3.0,4.0,4.0
843,193,2025-05-05,,3.0,
844,194,2020-07-09,3.0,4.0,4.0
845,194,2021-06-16,5.0,3.0,1.0
846,194,2022-06-11,4.0,4.0,4.0
847,194,2023-05-01,3.0,5.0,3.0
848,194,2024-05-26,2.0,,3.0
849,194,2025-04-22,,3.0,4.0
850,195,2019-04-25,,3.0,5.0
851,195,2020-05-03,4.0,2.0,4.0
852,195,2021-06-15,2.0,2.0,3.0
853,195,2022-06-02,3.0,1.0,3.0
854,195,2023-05-27,3.0,3.0,2.0
855,195,2024-06-30,5.0,2.0,1.0
856,195,2025-07-08,4.0,1.0,3.0
857,196,2021-06-06,4.0,4.0,1.0
858,196,2022-05-24,4.0,5.0,2.0
859,196,2023-07-11,4.0,5.0,2.0
860,196,2024-05-23,3.0,3.0,3.0
861,196,2025-06-29,2.0,5.0,2.0
862,197,2022-05-28,3.0,3.0,4.0
863,197,2023-06-03,3.0,4.0,5.0
864,197,2024-07-03,3.0,2.0,
865,197,2025-06-03,4.0,3.0,4.0
866,198,2024-06-29,3.0,3.0,3.0
867,198,2025-05-21,2.0,3.0,2.0
868,199,2021-06-16,3.0,3.0,1.0
869,199,2022-05-11,5.0,4.0,3.0
870,199,2023-04-23,1.0,3.0,4.0
871,199,2024-06-13,4.0,4.0,2.0
872,199,2025-07-04,,,
873,200,2021-05-06,5.0,5.0,3.0
874,200,2022-05-28,,5.0,4.0
875,200,2023-05-28,,5.0,4.0
876,200,2024-07-07,4.0,4.0,4.0
877,200,2025-05-21,2.0,,4.0
878,201,2022-05-25,4.0,,2.0
879,201,2023-04-27,3.0,5.0,3.0
880,201,2024-04-22,3.0,3.0,3.0
881,201,2025-05-01,3.0,2.0,3.0
882,202,2019-05-27,4.0,1.0,3.0
883,202,2020-04-22,2.0,1.0,3.0
884,202,2021-06-14,5.0,1.0,2.0
885,202,2022-05-06,,1.0,
886,202,2023-06-25,4.0,,5.0
887,202,2024-06-16,3.0,,3.0
888,202,2025-04-23,3.0,1.0,3.0
889,203,2020-05-09,3.0,3.0,5.0
890,203,2021-06-17,5.0,3.0,2.0
891,203,2022-05-21,5.0,4.0,
892,203,2023-05-31,4.0,5.0,3.0
893,203,2024-06-28,4.0,5.0,
894,203,2025-04-25,4.0,5.0,3.0
895,204,2021-05-29,5.0,4.0,2.0
896,204,2022-07-11,4.0,5.0,4.0
897,204,2023-04-23,4.0,3.0,3.0
898,204,2024-07-11,3.0,4.0,3.0
899,204,2025-04-22,,4.0,2.0
900,205,2021-06-14,3.0,1.0,1.0
901,205,2022-05-27,3.0,,1.0
902,205,2023-05-15,3.0,1.0,1.0
903,205,2024-06-26,,1.0,1.0
904,205,2025-04-24,2.0,1.0,2.0
905,206,2021-07-10,5.0,5.0,4.0
906,206,2022-06-02,4.0,,2.0
907,206,2023-05-15,,4.0,4.0
908,206,2024-06-05,1.0,4.0,4.0
909,206,2025-04-29,1.0,4.0,2.0
910,207,2022-06-08,2.0,1.0,2.0
911,207,2023-06-13,1.0,1.0,4.0
912,207,2024-05-22,2.0,1.0,3.0
913,207,2025-06-22,2.0,,4.0
914,208,2021-04-26,1.0,,4.0
915,208,2022-05-01,,,3.0
916,208,2023-05-10,1.0,,2.0
917,208,2024-05-05,1.0,2.0,4.0
918,208,2025-04-27,2.0,,3.0
919,209,2023-05-17,1.0,5.0,4.0
920,209,2024-05-26,3.0,4.0,4.0
921,209,2025-05-01,2.0,4.0,2.0
922,210,2021-05-24,2.0,2.0,1.0
923,210,2022-05-12,3.0,,2.0
924,210,2023-06-13,4.0,2.0,2.0
925,210,2024-06-11,2.0,2.0,3.0
926,210,2025-06-28,2.0,2.0,3.0
927,211,2023-07-07,2.0,2.0,5.0
928,211,2024-06-01,3.0,1.0,3.0
929,211,2025-05-15,3.0,1.0,4.0
930,212,2021-06-29,3.0,2.0,3.0
931,212,2022-07-04,2.0,1.0,1.0
932,212,2023-06-10,2.0,2.0,5.0
933,212,2024-07-11,2.0,2.0,1.0
934,212,2025-05-31,1.0,2.0,
935,213,2019-04-28,3.0,4.0,3.0
936,213,2020-06-04,3.0,4.0,4.0
937,213,2021-07-11,,3.0,4.0
938,213,2022-06-08,4.0,,2.0
939,213,2023-05-15,4.0,,5.0
940,213,2024-06-28,5.0,4.0,4.0
941,213,2025-04-26,4.0,3.0,4.0
942,214,2023-07-04,2.0,1.0,3.0
943,214,2024-05-16,,,3.0
944,214,2025-05-26,,4.0,4.0
945,215,2020-05-13,2.0,3.0,3.0
946,215,2021-05-21,2.0,4.0,4.0
947,215,2022-05-13,4.0,4.0,3.0
948,215,2023-07-11,4.0,4.0,5.0
949,215,2024-05-27,4.0,3.0,5.0
950,215,2025-06-08,,4.0,4.0
951,216,2023-05-10,2.0,4.0,3.0
952,217,2022-07-07,2.0,4.0,4.0
953,217,2023-05-01,2.0,3.0,2.0
954,217,2024-06-20,3.0,4.0,4.0
955,217,2025-06-12,3.0,,4.0
956,218,2019-05-05,2.0,2.0,2.0
957,218,2020-07-10,3.0,3.0,2.0
958,218,2021-05-13,3.0,2.0,2.0
959,218,2022-05-12,2.0,4.0,2.0
960,218,2023-06-27,2.0,3.0,1.0
961,218,2024-06-13,2.0,3.0,1.0
962,218,2025-05-31,4.0,3.0,1.0
963,219,2020-05-13,,4.0,3.0
964,219,2021-07-11,4.0,4.0,3.0
965,219,2022-05-26,3.0,3.0,2.0
966,219,2023-05-19,3.0,3.0,
967,219,2024-07-08,3.0,2.0,4.0
968,219,2025-04-24,,4.0,3.0
969,220,2022-07-04,2.0,3.0,4.0
970,220,2023-05-22,4.0,3.0,4.0
971,220,2024-06-15,3.0,4.0,4.0
972,220,2025-05-12,4.0,,4.0
973,221,2022-04-25,3.0,2.0,4.0
974,221,2023-05-27,3.0,4.0,
975,221,2024-05-19,2.0,3.0,1.0
976,221,2025-05-07,3.0,3.0,1.0
977,222,2024-04-25,3.0,5.0,4.0
978,222,2025-06-14,4.0,5.0,3.0
979,223,2019-06-04,2.0,5.0,4.0
980,223,2020-06-03,1.0,4.0,4.0
981,223,2021-06-13,2.0,3.0,3.0
982,223,2022-06-27,2.0,,2.0
983,223,2023-04-25,2.0,3.0,2.0
984,223,2024-07-09,3.0,5.0,3.0
985,223,2025-07-01,3.0,5.0,2.0
986,224,2020-04-30,1.0,2.0,2.0
987,224,2021-06-18,1.0,1.0,2.0
988,224,2022-06-05,1.0,3.0,4.0
989,224,2023-05-02,2.0,1.0,2.0
990,225,2020-05-26,3.0,4.0,2.0
991,225,2021-04-27,2.0,,3.0
992,225,2022-05-21,3.0,,2.0
993,226,2019-05-17,3.0,2.0,5.0
994,226,2020-05-04,3.0,1.0,3.0
995,226,2021-07-11,,1.0,2.0
996,226,2022-06-13,4.0,1.0,3.0
997,226,2023-06-21,3.0,3.0,2.0
998,226,2024-05-13,3.0,1.0,3.0
999,226,2025-06-02,4.0,1.0,5.0
1000,227,2020-05-07,2.0,1.0,2.0
1001,227,2021-05-06,,1.0,3.0
1002,227,2022-07-07,3.0,1.0,2.0
1003,227,2023-07-11,1.0,1.0,2.0
1004,227,2024-05-24,,1.0,1.0
1005,227,2025-07-11,1.0,1.0,1.0
1006,228,2023-06-04,4.0,3.0,2.0
1007,228,2024-06-13,2.0,3.0,3.0
1008,228,2025-07-04,2.0,2.0,3.0
1009,229,2021-04-28,4.0,3.0,3.0
1010,229,2022-05-03,4.0,2.0,3.0
1011,229,2023-07-09,1.0,,4.0
1012,229,2024-07-04,3.0,3.0,4.0
1013,229,2025-06-27,4.0,1.0,4.0
1014,230,2022-06-16,2.0,4.0,2.0
1015,230,2023-06-11,2.0,5.0,1.0
1016,230,2024-06-21,2.0,5.0,2.0
1017,230,2025-05-14,2.0,5.0,3.0
1018,231,2021-06-16,3.0,1.0,3.0
1019,231,2022-05-03,2.0,1.0,4.0
1020,231,2023-04-30,1.0,1.0,1.0
1021,231,2024-04-27,2.0,1.0,5.0
1022,231,2025-05-07,,,3.0
1023,232,2022-06-06,3.0,4.0,2.0
1024,232,2023-06-15,3.0,,4.0
1025,233,2021-06-26,4.0,1.0,2.0
1026,233,2022-06-15,2.0,1.0,2.0
1027,233,2023-06-11,2.0,1.0,3.0
1028,234,2024-04-23,3.0,5.0,2.0
1029,234,2025-06-20,1.0,4.0,1.0
1030,235,2019-07-05,4.0,5.0,2.0
1031,235,2020-05-28,,3.0,3.0
1032,235,2021-04-22,3.0,,3.0
1033,235,2022-06-26,3.0,5.0,3.0
1034,235,2023-06-27,,4.0,4.0
1035,235,2024-05-18,,4.0,3.0
1036,235,2025-06-15,,3.0,1.0
1037,236,2023-06-16,3.0,4.0,3.0
1038,236,2024-07-04,2.0,4.0,2.0
1039,236,2025-06-26,2.0,,2.0
1040,237,2024-05-07,3.0,4.0,3.0
1041,237,2025-06-30,4.0,2.0,2.0
1042,238,2022-05-21,3.0,1.0,3.0
1043,238,2023-05-06,5.0,,3.0
1044,238,2024-05-20,5.0,1.0,4.0
1045,238,2025-05-17,4.0,1.0,2.0
1046,239,2019-06-05,,1.0,4.0
1047,239,2020-04-26,3.0,3.0,3.0
1048,239,2021-06-14,3.0,3.0,4.0
1049,239,2022-05-31,3.0,2.0,5.0
1050,239,2023-04-29,4.0,4.0,2.0
1051,239,2024-05-01,3.0,4.0,4.0
1052,239,2025-04-27,3.0,2.0,4.0
1053,240,2021-05-05,3.0,4.0,1.0
1054,240,2022-05-29,,3.0,2.0
1055,240,2023-07-08,2.0,4.0,2.0
1056,240,2024-06-06,3.0,3.0,2.0
1057,240,2025-05-31,2.0,4.0,2.0
1058,241,2019-06-09,,4.0,3.0
1059,241,2020-04-23,4.0,4.0,4.0
1060,241,2021-07-10,3.0,3.0,3.0
1061,241,2022-06-05,5.0,4.0,4.0
1062,241,2023-05-05,1.0,4.0,2.0
1063,241,2024-06-11,2.0,3.0,3.0
1064,241,2025-07-06,1.0,3.0,2.0
1065,242,2022-04-29,2.0,1.0,2.0
1066,242,2023-06-04,2.0,1.0,2.0
1067,242,2024-04-24,2.0,1.0,4.0
1068,242,2025-04-23,4.0,1.0,2.0
1069,243,2020-06-20,3.0,2.0,2.0
1070,243,2021-04-23,3.0,3.0,4.0
1071,243,2022-06-20,4.0,3.0,4.0
1072,243,2023-06-02,4.0,3.0,3.0
1073,243,2024-06-21,4.0,5.0,2.0
1074,243,2025-07-05,4.0,2.0,3.0
1075,244,2021-05-08,3.0,2.0,1.0
1076,244,2022-05-11,3.0,2.0,4.0
1077,244,2023-06-08,4.0,2.0,2.0
1078,244,2024-07-07,2.0,5.0,5.0
1079,244,2025-06-03,2.0,5.0,2.0
1080,245,2023-06-19,4.0,1.0,4.0
1081,245,2024-07-09,4.0,1.0,3.0
1082,245,2025-06-14,1.0,2.0,4.0
1083,246,2019-04-24,5.0,3.0,2.0
1084,246,2020-05-23,4.0,,4.0
1085,246,2021-06-04,4.0,3.0,3.0
1086,246,2022-05-12,4.0,4.0,2.0
1087,246,2023-06-12,2.0,1.0,4.0
1088,246,2024-07-11,3.0,2.0,3.0
1089,246,2025-07-10,4.0,3.0,3.0
1090,247,2023-05-22,4.0,4.0,4.0
1091,247,2024-07-02,4.0,3.0,3.0
1092,247,2025-05-04,5.0,4.0,3.0
1093,248,2019-06-10,3.0,4.0,4.0
1094,248,2020-04-23,4.0,3.0,3.0
1095,248,2021-05-26,5.0,3.0,3.0
1096,248,2022-04-29,4.0,4.0,4.0
1097,248,2023-07-10,1.0,2.0,2.0
1098,248,2024-05-17,,3.0,1.0
1099,248,2025-05-28,2.0,2.0,3.0
1100,249,2019-05-03,3.0,,3.0
1101,249,2020-05-03,3.0,1.0,2.0
1102,249,2021-05-06,4.0,2.0,2.0
1103,249,2022-05-13,4.0,1.0,3.0
1104,249,2023-07-06,2.0,,2.0
1105,249,2024-07-11,2.0,,3.0
1106,249,2025-05-02,1.0,1.0,1.0
1107,250,2021-05-21,4.0,4.0,3.0
1108,250,2022-06-05,4.0,4.0,3.0
1109,250,2023-06-26,4.0,5.0,5.0
1110,250,2024-05-29,4.0,4.0,5.0
1111,250,2025-05-14,5.0,,3.0
1112,251,2024-05-19,3.0,2.0,1.0
1113,251,2025-06-17,2.0,2.0,3.0
1114,252,2023-05-31,3.0,5.0,4.0
1115,252,2024-06-08,,2.0,2.0
1116,252,2025-05-21,5.0,2.0,
1117,253,2022-06-13,2.0,5.0,2.0
1118,253,2023-06-24,4.0,3.0,2.0
1119,253,2024-05-26,,,3.0
1120,253,2025-04-23,3.0,4.0,3.0
1121,254,2022-06-10,4.0,3.0,3.0
1122,254,2023-05-07,4.0,3.0,4.0
1123,254,2024-05-31,3.0,,3.0
1124,254,2025-07-11,4.0,3.0,4.0
1125,255,2020-06-16,2.0,3.0,3.0
1126,255,2021-06-17,3.0,3.0,4.0
1127,255,2022-05-01,,4.0,
1128,255,2023-06-06,2.0,1.0,4.0
1129,255,2024-06-25,1.0,2.0,3.0
1130,255,2025-07-09,1.0,1.0,2.0
1131,256,2021-05-02,3.0,1.0,5.0
1132,256,2022-05-02,2.0,1.0,2.0
1133,256,2023-05-04,3.0,1.0,3.0
1134,256,2024-07-06,2.0,1.0,3.0
1135,257,2019-04-25,3.0,1.0,3.0
1136,257,2020-04-29,3.0,4.0,4.0
1137,257,2021-05-16,2.0,2.0,3.0
1138,257,2022-05-21,4.0,3.0,3.0
1139,257,2023-04-22,3.0,4.0,2.0
1140,257,2024-06-13,3.0,4.0,
1141,258,2023-05-26,1.0,1.0,3.0
1142,258,2024-06-05,2.0,1.0,3.0
1143,258,2025-07-08,1.0,2.0,3.0
1144,259,2021-05-15,5.0,1.0,2.0
1145,259,2022-05-23,2.0,3.0,4.0
1146,259,2023-05-07,3.0,4.0,2.0
1147,259,2024-06-17,4.0,,3.0
1148,259,2025-06-10,3.0,3.0,3.0
1149,260,2020-06-14,4.0,2.0,3.0
1150,260,2021-05-29,5.0,1.0,2.0
1151,260,2022-04-29,4.0,1.0,2.0
1152,260,2023-06-22,2.0,1.0,3.0
1153,260,2024-06-01,4.0,1.0,2.0
1154,260,2025-06-24,4.0,1.0,2.0
1155,261,2022-06-30,3.0,2.0,3.0
1156,261,2023-06-12,2.0,2.0,3.0
1157,261,2024-05-22,2.0,2.0,4.0
1158,261,2025-05-06,3.0,2.0,1.0
1159,262,2023-07-11,4.0,,3.0
1160,262,2024-06-23,2.0,,3.0
1161,262,2025-06-22,3.0,4.0,5.0
1162,263,2021-06-10,2.0,,3.0
1163,263,2022-06-18,,4.0,2.0
1164,263,2023-05-17,3.0,4.0,2.0
1165,263,2024-04-23,2.0,3.0,2.0
1166,263,2025-06-22,,3.0,2.0
1167,264,2022-05-21,,5.0,3.0
1168,264,2023-07-03,1.0,5.0,2.0
1169,264,2024-05-28,2.0,4.0,3.0
1170,264,2025-06-21,3.0,5.0,3.0
1171,265,2022-05-27,1.0,4.0,4.0
1172,265,2023-05-15,3.0,3.0,3.0
1173,265,2024-05-04,2.0,3.0,3.0
1174,265,2025-04-23,,2.0,3.0
1175,266,2019-06-29,4.0,4.0,2.0
1176,266,2020-06-08,2.0,3.0,3.0
1177,266,2021-05-20,3.0,4.0,2.0
1178,266,2022-06-22,2.0,2.0,4.0
1179,266,2023-05-07,3.0,4.0,3.0
1180,266,2024-04-24,2.0,3.0,3.0
1181,266,2025-07-08,,3.0,2.0
1182,267,2021-07-02,3.0,2.0,2.0
1183,267,2022-05-17,,,5.0
1184,268,2023-07-09,1.0,2.0,1.0
1185,268,2024-05-08,1.0,3.0,
1186,268,2025-06-25,1.0,3.0,1.0
1187,269,2020-05-18,4.0,4.0,
1188,269,2021-06-25,4.0,,
1189,269,2022-05-18,3.0,4.0,4.0
1190,269,2023-06-19,5.0,5.0,4.0
1191,269,2024-07-11,3.0,3.0,3.0
1192,269,2025-06-18,5.0,4.0,5.0
1193,270,2024-05-28,4.0,5.0,3.0
1194,270,2025-07-03,5.0,5.0,4.0
1195,271,2024-07-02,3.0,3.0,
1196,271,2025-06-19,3.0,3.0,4.0
1197,272,2022-05-10,5.0,,2.0
1198,272,2023-06-07,3.0,1.0,4.0
1199,272,2024-04-30,4.0,1.0,3.0
1200,272,2025-07-10,3.0,1.0,1.0
1201,273,2022-05-13,3.0,3.0,3.0
1202,273,2023-04-28,2.0,3.0,2.0
1203,273,2024-05-10,2.0,3.0,2.0
1204,273,2025-07-03,2.0,,3.0
1205,274,2021-05-09,3.0,1.0,2.0
1206,274,2022-05-14,2.0,1.0,4.0
1207,274,2023-05-08,1.0,2.0,1.0
1208,274,2024-05-09,1.0,1.0,2.0
1209,274,2025-05-23,1.0,2.0,1.0
1210,275,2020-05-16,3.0,3.0,2.0
1211,275,2021-06-20,4.0,2.0,3.0
1212,275,2022-04-24,4.0,2.0,
1213,275,2023-05-23,3.0,2.0,3.0
1214,275,2024-04-22,,1.0,4.0
1215,275,2025-06-28,3.0,2.0,2.0
1216,276,2022-06-29,2.0,1.0,2.0
1217,276,2023-06-15,1.0,1.0,3.0
1218,276,2024-06-23,2.0,1.0,5.0
1219,277,2020-06-23,1.0,1.0,3.0
1220,277,2021-07-09,,1.0,5.0
1221,278,2022-04-29,4.0,3.0,4.0
1222,278,2023-05-28,,5.0,4.0
1223,278,2024-05-05,4.0,5.0,4.0
1224,278,2025-05-29,5.0,2.0,3.0
1225,279,2022-06-21,3.0,3.0,2.0
1226,279,2023-05-25,3.0,2.0,3.0
1227,279,2024-05-04,3.0,5.0,1.0
1228,279,2025-06-22,4.0,,3.0
1229,280,2024-06-17,4.0,1.0,5.0
1230,280,2025-05-23,4.0,,2.0
1231,281,2022-06-27,4.0,3.0,3.0
1232,281,2023-06-17,2.0,,4.0
1233,281,2024-06-04,2.0,,5.0
1234,281,2025-07-09,3.0,,4.0
1235,282,2020-07-06,3.0,3.0,3.0
1236,282,2021-07-10,3.0,1.0,2.0
1237,282,2022-05-05,5.0,3.0,3.0
1238,282,2023-05-05,4.0,3.0,3.0
1239,282,2024-06-28,4.0,2.0,4.0
1240,282,2025-05-11,4.0,1.0,4.0
1241,283,2023-05-29,3.0,1.0,4.0
1242,283,2024-07-11,2.0,3.0,2.0
1243,283,2025-06-16,3.0,2.0,2.0
1244,284,2021-04-26,4.0,3.0,3.0
1245,284,2022-05-20,5.0,5.0,4.0
1246,284,2023-06-08,4.0,5.0,3.0
